movie_name,movie_date,movie_genre
Barbie in Rock 'N Royals,2015,Animation
Barbie in Rock 'N Royals,2015,Music
Barbie in Rock 'N Royals,2015,Family
The Circle,2017,Thriller
The Circle,2017,Science Fiction
The Negotiator,1998,Crime
The Negotiator,1998,Drama
The Negotiator,1998,Thriller
The Package,2018,Comedy
The Naked Gun 2½: The Smell of Fear,1991,Crime
Death Note Relight 1: Visions of a God,2007,TV Movie
Death Note Relight 1: Visions of a God,2007,Crime
Death Note Relight 1: Visions of a God,2007,Drama
Death Note Relight 1: Visions of a God,2007,Fantasy
Death Note Relight 1: Visions of a God,2007,Thriller
Death Note Relight 1: Visions of a God,2007,Animation
Petite maman,2021,Drama
Petite maman,2021,Fantasy
Barbie in 'A Christmas Carol',2008,Animation
Barbie in 'A Christmas Carol',2008,Family
South Park: Bigger; Longer & Uncut,1999,Animation
South Park: Bigger; Longer & Uncut,1999,Comedy
Polaroid,2019,Horror
Polaroid,2019,Thriller
Polaroid,2019,Mystery
Get the Goat,2021,Action
Get the Goat,2021,Comedy
Get the Goat,2021,Crime
Punisher: War Zone,2008,Crime
Donnie Darko,2001,Fantasy
Donnie Darko,2001,Mystery
Batman: Gotham Knight,2008,Science Fiction
Batman: Gotham Knight,2008,Animation
Batman: Gotham Knight,2008,Action
Batman: Gotham Knight,2008,Adventure
A View to a Kill,1985,Adventure
A View to a Kill,1985,Thriller
Lamp Life,2020,Animation
Lamp Life,2020,Comedy
Lamp Life,2020,Family
The Father,2021,Drama
Pan,2015,Fantasy
Pan,2015,Family
Area 51,2015,Horror
Area 51,2015,Thriller
Area 51,2015,Science Fiction
Area 51,2015,Mystery
Another Round,2020,Comedy
Another Round,2020,Drama
Event Horizon,1997,Science Fiction
Event Horizon,1997,Mystery
War,2007,Thriller
A Woman With No Filter,2018,Comedy
That Awkward Moment,2014,Romance
Scooby-Doo! and the Witch's Ghost,1999,Animation
Scooby-Doo! and the Witch's Ghost,1999,Comedy
Scooby-Doo! and the Witch's Ghost,1999,Mystery
Scooby-Doo! and the Witch's Ghost,1999,Family
Scooby-Doo! and the Witch's Ghost,1999,Fantasy
Legally Blonde 2: Red; White & Blonde,2003,Comedy
Apollo 13,1995,Drama
Apollo 13,1995,History
Avatar: Scene Deconstruction,2009,Documentary
Triple Frontier,2019,Thriller
Triple Frontier,2019,Crime
Triple Frontier,2019,Adventure
Detective Conan: Sunflowers of Inferno,2015,Crime
Detective Conan: Sunflowers of Inferno,2015,Animation
Detective Conan: Sunflowers of Inferno,2015,Adventure
Detective Conan: Sunflowers of Inferno,2015,Mystery
Hacker,2016,Crime
Hacker,2016,Drama
Hacker,2016,Thriller
Air Force One,1997,Thriller
Scooby-Doo! and Kiss: Rock and Roll Mystery,2015,Family
Scooby-Doo! and Kiss: Rock and Roll Mystery,2015,Animation
Scooby-Doo! and Kiss: Rock and Roll Mystery,2015,Comedy
A Bronx Tale,1993,Drama
Blood Moon,2021,Fantasy
Blood Moon,2021,Horror
The Mule,2018,Drama
The Mule,2018,Thriller
The Hitchhiker's Guide to the Galaxy,2005,Comedy
The Hitchhiker's Guide to the Galaxy,2005,Family
The Hitchhiker's Guide to the Galaxy,2005,Science Fiction
Only Lovers Left Alive,2013,Drama
Only Lovers Left Alive,2013,Romance
The Wrong Missy,2020,Romance
Peligro en tu mirada,2021,Drama
Peligro en tu mirada,2021,Thriller
No Tears for the Dead,2014,Action
No Tears for the Dead,2014,Thriller
Life After Beth,2014,Romance
Life After Beth,2014,Comedy
Life After Beth,2014,Horror
Candyman,1992,Drama
Candyman,1992,Thriller
Sexo Animal,1983,Drama
King Kong,1976,Adventure
Barbie Video Game Hero,2017,Animation
Barbie Video Game Hero,2017,Family
Barbie Video Game Hero,2017,Science Fiction
The Rite,2011,Thriller
The Rite,2011,Horror
Gangs of New York,2002,Drama
Gangs of New York,2002,History
Some Like It Hot,1959,Crime
Frequency,2000,Science Fiction
Frequency,2000,Thriller
Wild Hogs,2007,Adventure
Wild Hogs,2007,Comedy
One Piece: Clockwork Island Adventure,2001,Action
One Piece: Clockwork Island Adventure,2001,Animation
One Piece: Clockwork Island Adventure,2001,Adventure
The Count of Monte Cristo,2002,Adventure
Basic Instinct 2,2006,Crime
Basic Instinct 2,2006,Mystery
Basic Instinct 2,2006,Thriller
What's Eating Gilbert Grape,1993,Romance
Carrie,1976,Thriller
Do You Do You Saint-Tropez,2021,Comedy
Macross Delta the Movie: Passionate Walküre,2018,Animation
Unfriended,2015,Horror
Unfriended,2015,Thriller
Unfriended,2015,Mystery
The Haunting in Connecticut 2: Ghosts of Georgia,2013,Horror
The Haunting in Connecticut 2: Ghosts of Georgia,2013,Drama
The Haunting in Connecticut 2: Ghosts of Georgia,2013,Thriller
T-34,2018,War
T-34,2018,Action
T-34,2018,Drama
T-34,2018,History
Atonement,2007,Romance
On Her Majesty's Secret Service,1969,Adventure
On Her Majesty's Secret Service,1969,Thriller
Reign of the Supermen,2019,Science Fiction
Reign of the Supermen,2019,Animation
Reign of the Supermen,2019,Action
Klaus,2019,Family
Aftermath,2017,Thriller
Another Cinderella Story,2008,Music
Another Cinderella Story,2008,Comedy
Das Boot,1981,History
Das Boot,1981,War
The Lobster,2015,Romance
P.S. I Love You,2007,Drama
P.S. I Love You,2007,Romance
Pooh's Heffalump Movie,2005,Family
Pooh's Heffalump Movie,2005,Animation
Pooh's Heffalump Movie,2005,Comedy
Pooh's Heffalump Movie,2005,Fantasy
Phantom,2013,Thriller
All Eyez on Me,2017,Music
All Eyez on Me,2017,Drama
The Cobbler,2014,Fantasy
The Cobbler,2014,Drama
Camp Confidential: America's Secret Nazis,2021,Documentary
Camp Confidential: America's Secret Nazis,2021,Animation
Camp Confidential: America's Secret Nazis,2021,History
Silence,2016,History
Battle for Sevastopol,2015,Drama
Battle for Sevastopol,2015,War
Battle for Sevastopol,2015,Romance
Playing with Fire,2019,Comedy
Playing with Fire,2019,Family
Blue Story,2019,Crime
Blue Story,2019,Drama
Blue Story,2019,Romance
Pound of Flesh,2015,Action
Transformers: Dark of the Moon,2011,Science Fiction
Transformers: Dark of the Moon,2011,Adventure
A Moment to Remember,2004,Drama
A Moment to Remember,2004,Romance
Butch Cassidy and the Sundance Kid,1969,Western
Butch Cassidy and the Sundance Kid,1969,Drama
Butch Cassidy and the Sundance Kid,1969,Crime
Midnight in the Switchgrass,2021,Crime
Midnight in the Switchgrass,2021,Mystery
Midnight in the Switchgrass,2021,Thriller
Midnight in the Switchgrass,2021,Action
Species III,2004,Science Fiction
Species III,2004,Action
Species III,2004,Horror
Zombie Apocalypse,2011,Action
Zombie Apocalypse,2011,Horror
Zombie Apocalypse,2011,Science Fiction
LEGO DC: Shazam! Magic and Monsters,2020,Family
LEGO DC: Shazam! Magic and Monsters,2020,Adventure
LEGO DC: Shazam! Magic and Monsters,2020,Animation
LEGO DC: Shazam! Magic and Monsters,2020,Comedy
Lake Placid: Legacy,2018,Horror
Lake Placid: Legacy,2018,Action
Lake Placid: Legacy,2018,Science Fiction
Lake Placid: Legacy,2018,TV Movie
Wanted,2008,Thriller
Wanted,2008,Crime
Eiffel,2021,Drama
Eiffel,2021,History
The Aviator,2004,Drama
The Girl with the Dragon Tattoo,2009,Drama
The Girl with the Dragon Tattoo,2009,Thriller
The Girl with the Dragon Tattoo,2009,Mystery
The King of Staten Island,2020,Drama
Austin Powers: The Spy Who Shagged Me,1999,Adventure
Austin Powers: The Spy Who Shagged Me,1999,Comedy
Austin Powers: The Spy Who Shagged Me,1999,Crime
Austin Powers: The Spy Who Shagged Me,1999,Science Fiction
Nocturne,2020,Horror
Nocturne,2020,Mystery
Nocturne,2020,Thriller
Nocturne,2020,Music
Superman: Red Son,2020,Science Fiction
Superman: Red Son,2020,Animation
Superman: Red Son,2020,Action
Ninja,2009,Action
Ninja,2009,Crime
Ninja,2009,Drama
Ninja,2009,Thriller
Two Mothers,2017,Drama
Two Mothers,2017,Romance
Run,2020,Thriller
Run,2020,Horror
Run,2020,Drama
Le Gendarme de Saint-Tropez,1964,Comedy
I Still Know What You Did Last Summer,1998,Mystery
I Still Know What You Did Last Summer,1998,Thriller
Bleach the Movie: Fade to Black,2008,Action
Bleach the Movie: Fade to Black,2008,Animation
Bleach the Movie: Fade to Black,2008,Fantasy
Bleach the Movie: Fade to Black,2008,Drama
Stardust,2007,Fantasy
Stardust,2007,Romance
Stardust,2007,Family
The Midnight Sky,2020,Science Fiction
The Midnight Sky,2020,Drama
The Many Adventures of Winnie the Pooh,1977,Family
Cat's Eye,1985,Horror
Cat's Eye,1985,Thriller
Ace Ventura: When Nature Calls,1995,Crime
Ace Ventura: When Nature Calls,1995,Comedy
The Wandering Earth,2019,Science Fiction
The Wandering Earth,2019,Drama
MouseHunt,1997,Comedy
MouseHunt,1997,Family
TEKKEN: Blood Vengeance,2011,Action
TEKKEN: Blood Vengeance,2011,Animation
TEKKEN: Blood Vengeance,2011,Science Fiction
Black Box,2021,Mystery
Black Box,2021,Thriller
Black Box,2021,Drama
The Invisible Guardian,2017,Thriller
Murder Party,2022,Comedy
Murder Party,2022,Crime
Free Willy 3: The Rescue,1997,Family
The Bodyguard,1992,Thriller
The Bodyguard,1992,Drama
The Bodyguard,1992,Music
The Bodyguard,1992,Romance
Barbarella,1968,Science Fiction
Steins;Gate: The Movie − Load Region of Déjà Vu,2013,Science Fiction
Steins;Gate: The Movie − Load Region of Déjà Vu,2013,Animation
Steins;Gate: The Movie − Load Region of Déjà Vu,2013,Drama
Fist of Legend,1994,Action
Allied,2016,Drama
Allied,2016,War
Allied,2016,Romance
Allied,2016,Thriller
Gremlins 2: The New Batch,1990,Horror
Gremlins 2: The New Batch,1990,Fantasy
Kites,2010,Drama
Kites,2010,Action
Kites,2010,Romance
Cloud Atlas,2012,Science Fiction
War Horse,2011,War
War Horse,2011,Drama
What Happens in Vegas,2008,Romance
Hot Shots! Part Deux,1993,Comedy
Hot Shots! Part Deux,1993,War
Babylon A.D.,2008,Adventure
Babylon A.D.,2008,Science Fiction
Babylon A.D.,2008,Thriller
Female Urologists 2,2020,Drama
Female Urologists 2,2020,Romance
Robert Reborn,2019,Horror
Happy Death Day,2017,Horror
Happy Death Day,2017,Mystery
The Nightingale,2018,Drama
The Nightingale,2018,Thriller
Kickboxer,1989,Thriller
Kickboxer,1989,Drama
Malicious,1973,Comedy
Michael Jackson: The Life of an Icon,2011,Documentary
Headshot,2016,Action
Headshot,2016,Thriller
Attraction,2017,Drama
Attraction,2017,Romance
Attraction,2017,Science Fiction
Attraction,2017,Adventure
Police Story,1985,Crime
Police Story,1985,Thriller
Queenpins,2021,Comedy
Queenpins,2021,Crime
The Saint,1997,Thriller
The Saint,1997,Romance
The Saint,1997,Science Fiction
The Saint,1997,Adventure
Jungle Beat: The Movie,2020,Family
Jungle Beat: The Movie,2020,Animation
Jungle Beat: The Movie,2020,Science Fiction
Jungle Beat: The Movie,2020,Comedy
The Nut Job 2: Nutty by Nature,2017,Animation
The Nut Job 2: Nutty by Nature,2017,Family
The Nut Job 2: Nutty by Nature,2017,Adventure
The Nut Job 2: Nutty by Nature,2017,Comedy
The Illusionist,2006,Fantasy
The Illusionist,2006,Thriller
The Illusionist,2006,Romance
Armour of God,1986,Adventure
Armour of God,1986,Action
Armour of God,1986,Comedy
Digimon: The Movie,2000,Fantasy
Digimon: The Movie,2000,Science Fiction
Digimon: The Movie,2000,Family
Unfriended: Dark Web,2018,Thriller
Unfriended: Dark Web,2018,Mystery
Sexual Chronicles of a French Family,2012,Comedy
Sexual Chronicles of a French Family,2012,Drama
The Rundown,2003,Adventure
The Rundown,2003,Comedy
The Rundown,2003,Thriller
Violet Evergarden: The Movie,2020,Animation
Violet Evergarden: The Movie,2020,Fantasy
Violet Evergarden: The Movie,2020,Romance
Violet Evergarden: The Movie,2020,Drama
10;000 BC,2008,Adventure
10;000 BC,2008,Action
10;000 BC,2008,Drama
10;000 BC,2008,Fantasy
Chill Out; Scooby-Doo!,2007,Family
Chill Out; Scooby-Doo!,2007,Comedy
Chill Out; Scooby-Doo!,2007,Animation
Chill Out; Scooby-Doo!,2007,Adventure
Chill Out; Scooby-Doo!,2007,Mystery
We Were Soldiers,2002,History
We Were Soldiers,2002,War
The Great Mouse Detective,1986,Family
The Great Mouse Detective,1986,Adventure
The Great Mouse Detective,1986,Mystery
Two Is a Family,2016,Drama
Two Is a Family,2016,Comedy
Kung Fu Jungle,2014,Crime
Kung Fu Jungle,2014,Action
Kung Fu Jungle,2014,Thriller
Arthur Christmas,2011,Drama
Arthur Christmas,2011,Family
Arthur Christmas,2011,Comedy
Lemony Snicket's A Series of Unfortunate Events,2004,Adventure
Lemony Snicket's A Series of Unfortunate Events,2004,Comedy
Lemony Snicket's A Series of Unfortunate Events,2004,Family
Ringu 2,1999,Horror
Ringu 2,1999,Mystery
Ringu 2,1999,Science Fiction
Sexo contra sexo,1983,Comedy
Mulholland Drive,2001,Thriller
Mulholland Drive,2001,Drama
Mulholland Drive,2001,Mystery
The Battleship Island,2017,Action
The Battleship Island,2017,History
The Battleship Island,2017,Drama
Veronica,2017,Horror
EverAfter,1998,Drama
EverAfter,1998,Romance
EverAfter,1998,Comedy
The Magician,2015,Drama
The Magician,2015,Romance
The Magician,2015,Fantasy
The Wolfman,2010,Horror
The Wolfman,2010,History
The Wolfman,2010,Thriller
Crazy Rich Asians,2018,Drama
Crazy Rich Asians,2018,Romance
Hot Fuzz,2007,Crime
Hot Fuzz,2007,Comedy
The Lodge,2020,Drama
The Lodge,2020,Horror
The Lodge,2020,Thriller
9 Songs,2004,Music
9 Songs,2004,Romance
Dawn of the Dead,1978,Horror
Doctor Dolittle,1998,Family
Doctor Dolittle,1998,Fantasy
Assassin 33 A.D.,2020,Science Fiction
Mr. Nobody,2009,Science Fiction
Mr. Nobody,2009,Romance
Mr. Nobody,2009,Fantasy
Ghost in the Shell 2: Innocence,2004,Drama
Ghost in the Shell 2: Innocence,2004,Science Fiction
Welcome to Marwen,2018,Drama
Welcome to Marwen,2018,Comedy
Welcome to Marwen,2018,Fantasy
Coma,2019,Science Fiction
Love Actually,2003,Romance
Love Actually,2003,Drama
Mean Machine,2001,Drama
Devil,2010,Mystery
Devil,2010,Thriller
The Fly,1986,Horror
The Fly,1986,Science Fiction
Big Fish,2003,Fantasy
Big Fish,2003,Drama
Goliath,2022,Drama
The Monkey King: Reborn,2021,Animation
The Monkey King: Reborn,2021,Action
The Monkey King: Reborn,2021,Fantasy
Amulet,2020,Horror
The Raid,2012,Action
The Raid,2012,Thriller
The Raid,2012,Crime
Æon Flux,2005,Science Fiction
Æon Flux,2005,Thriller
I Am Iron Man,2008,Documentary
Original Sin,2001,Thriller
Lie with Me,2005,Drama
Waterworld,1995,Adventure
Waterworld,1995,Science Fiction
Escape Plan: The Extractors,2019,Action
Escape Plan: The Extractors,2019,Thriller
Escape Plan: The Extractors,2019,Crime
Pokémon Heroes: Latios and Latias,2002,Animation
Pokémon Heroes: Latios and Latias,2002,Adventure
Pokémon Heroes: Latios and Latias,2002,Action
Pokémon Heroes: Latios and Latias,2002,Fantasy
Violet Evergarden: Eternity and the Auto Memory Doll,2019,Drama
Violet Evergarden: Eternity and the Auto Memory Doll,2019,Fantasy
Violet Evergarden: Eternity and the Auto Memory Doll,2019,Animation
In the Mood for Love,2000,Romance
Scooby-Doo! and the Goblin King,2008,Animation
Scooby-Doo! and the Goblin King,2008,Mystery
Scooby-Doo! and the Goblin King,2008,Comedy
Scooby-Doo! and the Goblin King,2008,Family
Scooby-Doo! and the Goblin King,2008,Adventure
Scooby-Doo! and the Goblin King,2008,Fantasy
Scooby-Doo! and the Goblin King,2008,Music
Adventures in Babysitting,2016,TV Movie
Adventures in Babysitting,2016,Comedy
Adventures in Babysitting,2016,Family
Oldboy,2013,Drama
Oldboy,2013,Thriller
Oldboy,2013,Mystery
Greyhound,2020,War
Greyhound,2020,Drama
Death Becomes Her,1992,Fantasy
Death Becomes Her,1992,Horror
Eragon,2006,Fantasy
Eragon,2006,Adventure
Eragon,2006,Family
The Burning Sea,2021,Action
The Burning Sea,2021,Drama
The Burning Sea,2021,Thriller
Every Secret Thing,2014,Thriller
Every Secret Thing,2014,Drama
Every Secret Thing,2014,Crime
Every Secret Thing,2014,Mystery
Madea Goes to Jail,2009,Crime
Madea Goes to Jail,2009,Drama
Chinatown,1974,Crime
Ronaldo,2015,History
Ronaldo,2015,Documentary
Beauty Salon: Special Service,2016,Romance
Beauty Salon: Special Service,2016,Drama
From Dusk Till Dawn,1996,Horror
From Dusk Till Dawn,1996,Thriller
From Dusk Till Dawn,1996,Crime
Trauma Center,2019,Action
Trauma Center,2019,Thriller
Cosmoball,2020,Science Fiction
Cosmoball,2020,Adventure
Desperado,1995,Thriller
Desperado,1995,Crime
Stargate,1994,Adventure
Stargate,1994,Science Fiction
Let Me In,2010,Horror
Let Me In,2010,Mystery
For Your Eyes Only,1981,Adventure
For Your Eyes Only,1981,Thriller
Forever Rich,2021,Crime
Forever Rich,2021,Comedy
Forever Rich,2021,Drama
Kalashnikov AK-47,2020,War
Kalashnikov AK-47,2020,History
Kalashnikov AK-47,2020,Drama
The In Between,2022,Science Fiction
The In Between,2022,Romance
A Nightmare on Elm Street 4: The Dream Master,1988,Thriller
Como Hackear Seu Chefe,2021,Comedy
True Lies,1994,Thriller
The Three Musketeers,2011,Adventure
The Three Musketeers,2011,Thriller
Gonjiam: Haunted Asylum,2018,Horror
Gonjiam: Haunted Asylum,2018,Mystery
Mia and the White Lion,2018,Adventure
Mia and the White Lion,2018,Family
Mia and the White Lion,2018,Drama
Moms' Night Out,2014,Comedy
U.S. Marshals,1998,Thriller
U.S. Marshals,1998,Crime
The Man with the Golden Gun,1974,Adventure
The Man with the Golden Gun,1974,Thriller
The Healer,2017,Family
The Healer,2017,Drama
The Healer,2017,Comedy
Acrimony,2018,Thriller
Mars Attacks!,1996,Fantasy
Mars Attacks!,1996,Science Fiction
Sex Is Zero,2002,Comedy
Sex Is Zero,2002,Drama
RV,2006,Family
RV,2006,Comedy
Evil Eye,2020,Mystery
Evil Eye,2020,Thriller
Evil Eye,2020,Horror
The Zookeeper's Wife,2017,Drama
The Zookeeper's Wife,2017,History
Marvel One-Shot: Agent Carter,2013,Action
Marvel One-Shot: Agent Carter,2013,Adventure
Marvel One-Shot: Agent Carter,2013,Science Fiction
Marvel One-Shot: Agent Carter,2013,Fantasy
Alexander,2004,War
Alexander,2004,History
Alexander,2004,Adventure
Alexander,2004,Drama
Alexander,2004,Romance
Bridget Jones's Diary,2001,Romance
Bridget Jones's Diary,2001,Drama
Polar,2019,Crime
Polar,2019,Drama
Deadly Excursion,2019,Thriller
Deadly Excursion,2019,TV Movie
Darlin',2020,Horror
Darlin',2020,Mystery
Kiss of the Dragon,2001,Crime
Kiss of the Dragon,2001,Thriller
Juno,2007,Drama
Juno,2007,Romance
Ultimate Avengers 2,2006,Adventure
Ultimate Avengers 2,2006,Animation
Ultimate Avengers 2,2006,Action
Ultimate Avengers 2,2006,Science Fiction
Naked,2017,Comedy
The Other Lamb,2020,Horror
The Other Lamb,2020,Drama
The Other Lamb,2020,Thriller
Holidate,2020,Romance
Mighty Morphin Power Rangers: The Movie,1995,Family
Mighty Morphin Power Rangers: The Movie,1995,Adventure
Mighty Morphin Power Rangers: The Movie,1995,Science Fiction
Mighty Morphin Power Rangers: The Movie,1995,Fantasy
District B13,2004,Thriller
District B13,2004,Science Fiction
Monster High: Welcome to Monster High,2016,Animation
Monster High: Welcome to Monster High,2016,Family
Land of the Dead,2005,Science Fiction
Land of the Dead,2005,Thriller
If It Bleeds We Can Kill It: The Making of 'Predator',2001,Documentary
Winnie the Pooh,2011,Family
Winnie the Pooh,2011,Comedy
Winnie the Pooh,2011,Adventure
Shiloh,1996,Family
Ajin: Demi-Human – Compel,2015,Animation
Ajin: Demi-Human – Compel,2015,Action
Ajin: Demi-Human – Compel,2015,Thriller
Shin Godzilla,2016,Science Fiction
Shin Godzilla,2016,Horror
The Ultimate Gift,2007,Romance
The Ultimate Gift,2007,Drama
The Ultimate Gift,2007,Family
In Hell,2003,Action
In Hell,2003,Drama
In Hell,2003,Thriller
For the Sake of Vicious,2021,Action
For the Sake of Vicious,2021,Horror
For the Sake of Vicious,2021,Mystery
The Young Messiah,2016,Drama
The Young Messiah,2016,History
The Big Boss,1971,Action
Lake Placid,1999,Horror
Lake Placid,1999,Comedy
Lake Placid,1999,Science Fiction
Lake Placid,1999,Thriller
Naked Gun 33⅓: The Final Insult,1994,Comedy
Naked Gun 33⅓: The Final Insult,1994,Crime
This Means War,2012,Comedy
This Means War,2012,Romance
The Vanished,2020,Thriller
Leprechaun: Origins,2014,Horror
Batman: Mystery of the Batwoman,2003,Adventure
